datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-06 01:00:00.0000,-2.914798070714555,-1.166886298147199,0.3824315131096509,0.001846408626115375,-0.008372691691861908,0.001824876873843846,3
A.D. 2024-Oct-06 02:00:00.0000,-2.914721113238402,-1.167235150793081,0.3825075465202468,0.001847550212093209,-0.008372235292584247,0.001824726831386377,3
A.D. 2024-Oct-06 03:00:00.0000,-2.914644108198308,-1.167583984420085,0.3825835736786517,0.001848691695262799,-0.008371778785533879,0.001824576768643489,3
A.D. 2024-Oct-06 04:00:00.0000,-2.914567055598558,-1.167932799023714,0.382659594584019,0.001849833075627178,-0.008371322170728546,0.001824426685619088,3
A.D. 2024-Oct-06 05:00:00.0000,-2.914489955443434,-1.168281594599481,0.3827356092355044,0.001850974353189418,-0.008370865448185974,0.001824276582317074,3
A.D. 2024-Oct-06 06:00:00.0000,-2.914412807737219,-1.168630371142901,0.3828116176322641,0.001852115527952591,-0.00837040861792388,0.001824126458741346,3
A.D. 2024-Oct-06 07:00:00.0000,-2.914335612484198,-1.16897912864948,0.3828876197734516,0.001853256599919731,-0.008369951679959993,0.001823976314895807,3
A.D. 2024-Oct-06 08:00:00.0000,-2.914258369688654,-1.169327867114733,0.3829636156582233,0.001854397569093912,-0.008369494634312021,0.001823826150784352,3
A.D. 2024-Oct-06 09:00:00.0000,-2.914181079354869,-1.169676586534178,0.3830396052857358,0.001855538435478207,-0.008369037480997668,0.00182367596641088,3
A.D. 2024-Oct-06 10:00:00.0000,-2.914103741487125,-1.170025286903322,0.3831155886551432,0.001856679199075653,-0.008368580220034649,0.001823525761779286,3
A.D. 2024-Oct-06 11:00:00.0000,-2.914026356089707,-1.170373968217684,0.3831915657656022,0.001857819859889325,-0.00836812285144066,0.001823375536893467,3
A.D. 2024-Oct-06 12:00:00.0000,-2.913948923166895,-1.170722630472782,0.3832675366162699,0.001858960417922299,-0.008367665375233386,0.001823225291757313,3
A.D. 2024-Oct-06 13:00:00.0000,-2.913871442722973,-1.171071273664127,0.3833435012063012,0.001860100873177613,-0.008367207791430532,0.001823075026374722,3
A.D. 2024-Oct-06 14:00:00.0000,-2.913793914762224,-1.171419897787238,0.3834194595348529,0.001861241225658344,-0.008366750100049775,0.001822924740749582,3
A.D. 2024-Oct-06 15:00:00.0000,-2.913716339288929,-1.171768502837638,0.3834954116010827,0.00186238147536757,-0.008366292301108788,0.001822774434885782,3
A.D. 2024-Oct-06 16:00:00.0000,-2.91363871630737,-1.172117088810838,0.3835713574041459,0.001863521622308334,-0.008365834394625262,0.001822624108787214,3
A.D. 2024-Oct-06 17:00:00.0000,-2.913561045821831,-1.172465655702361,0.3836472969432001,0.001864661666483708,-0.008365376380616858,0.001822473762457767,3
A.D. 2024-Oct-06 18:00:00.0000,-2.913483327836591,-1.172814203507731,0.3837232302174033,0.001865801607896777,-0.008364918259101238,0.001822323395901325,3
A.D. 2024-Oct-06 19:00:00.0000,-2.913405562355933,-1.173162732222461,0.3837991572259113,0.001866941446550581,-0.008364460030096074,0.001822173009121778,3
