datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-05 03:00:00.0000,-2.178671589097199,-0.4540165934047131,0.1601341492176598,0.0009709335199579399,-0.01223550892750003,0.0008409414846844913,5
A.D. 2024-Oct-05 04:00:00.0000,-2.178631082812284,-0.4545263957742323,0.1601691847114284,0.0009733681121926243,-0.01223500472183301,0.0008407622123413461,5
A.D. 2024-Oct-05 05:00:00.0000,-2.178590475091501,-0.4550361771242236,0.1602042127350319,0.0009758024416258148,-0.01223449999019106,0.0008405829167643803,5
A.D. 2024-Oct-05 06:00:00.0000,-2.1785497659458,-0.4555459374327798,0.1602392332875031,0.0009782365081378187,-0.01223399473270276,0.0008404035979700304,5
A.D. 2024-Oct-05 07:00:00.0000,-2.178508955386142,-0.4560556766779823,0.160274246367874,0.0009806703116089306,-0.01223348894949675,0.0008402242559747286,5
A.D. 2024-Oct-05 08:00:00.0000,-2.178468043423488,-0.4565653948379344,0.1603092519751787,0.0009831038519195934,-0.01223298264070165,0.0008400448907949023,5
A.D. 2024-Oct-05 09:00:00.0000,-2.178427030068806,-0.4570750918907446,0.1603442501084519,0.0009855371289503167,-0.01223247580644612,0.000839865502446976,5
A.D. 2024-Oct-05 10:00:00.0000,-2.178385915333067,-0.4575847678145105,0.1603792407667279,0.0009879701425815994,-0.01223196844685887,0.0008396860909473797,5
A.D. 2024-Oct-05 11:00:00.0000,-2.178344699227251,-0.4580944225873513,0.1604142239490426,0.0009904028926940869,-0.01223146056206858,0.0008395066563125332,5
A.D. 2024-Oct-05 12:00:00.0000,-2.178303381762337,-0.4586040561873919,0.1604491996544329,0.0009928353791684925,-0.01223095215220398,0.0008393271985588536,5
A.D. 2024-Oct-05 13:00:00.0000,-2.178261962949316,-0.4591136685927459,0.1604841678819351,0.0009952676018855175,-0.01223044321739384,0.0008391477177027655,5
A.D. 2024-Oct-05 14:00:00.0000,-2.178220442799179,-0.4596232597815487,0.1605191286305873,0.000997699560726011,-0.01222993375776692,0.0008389682137606792,5
A.D. 2024-Oct-05 15:00:00.0000,-2.178178821322923,-0.460132829731941,0.1605540818994282,0.001000131255570889,-0.01222942377345203,0.0008387886867490072,5
A.D. 2024-Oct-05 16:00:00.0000,-2.17813709853155,-0.4606423784220526,0.1605890276874964,0.001002562686301057,-0.01222891326457799,0.0008386091366841647,5
A.D. 2024-Oct-05 17:00:00.0000,-2.178095274436068,-0.4611519058300351,0.1606239659938317,0.001004993852797566,-0.01222840223127363,0.000838429563582558,5
A.D. 2024-Oct-05 18:00:00.0000,-2.178053349047488,-0.4616614119340454,0.1606588968174753,0.001007424754941536,-0.01222789067366784,0.0008382499674605922,5
A.D. 2024-Oct-05 19:00:00.0000,-2.178011322376829,-0.4621708967122291,0.1606938201574673,0.001009855392614074,-0.01222737859188949,0.0008380703483346725,5
A.D. 2024-Oct-05 20:00:00.0000,-2.177969194435112,-0.462680360142754,0.1607287360128503,0.001012285765696435,-0.0122268659860675,0.0008378907062212037,5
A.D. 2024-Oct-05 21:00:00.0000,-2.177926965233364,-0.4631898022037934,0.1607636443826669,0.001014715874069943,-0.01222635285633081,0.0008377110411365788,5
A.D. 2024-Oct-05 22:00:00.0000,-2.177884634782617,-0.4636992228735086,0.1607985452659597,0.001017145717615908,-0.01222583920280837,0.0008375313530972013,5
A.D. 2024-Oct-05 23:00:00.0000,-2.177842203093909,-0.464208622130084,0.1608334386617729,0.001019575296215787,-0.01222532502562917,0.0008373516421194644,5
A.D. 2024-Oct-06 00:00:00.0000,-2.177799670178281,-0.4647179999517083,0.1608683245691514,0.001022004609751108,-0.0122248103249222,0.0008371719082197574,5
A.D. 2024-Oct-06 01:00:00.0000,-2.17775703604678,-0.4652273563165599,0.1609032029871398,0.001024433658103382,-0.0122242951008165,0.0008369921514144745,5
A.D. 2024-Oct-06 02:00:00.0000,-2.177714300710457,-0.4657366912028384,0.1609380739147844,0.001026862441154271,-0.0122237793534411,0.0008368123717200027,5
A.D. 2024-Oct-06 03:00:00.0000,-2.17767146418037,-0.4662460045887493,0.1609729373511322,0.001029290958785504,-0.01222326308292508,0.0008366325691527269,5
A.D. 2024-Oct-06 04:00:00.0000,-2.17762852646758,-0.4667552964524865,0.1610077932952298,0.001031719210878799,-0.01222274628939754,0.000836452743729031,5
A.D. 2024-Oct-06 05:00:00.0000,-2.177585487583154,-0.4672645667722666,0.1610426417461256,0.001034147197316017,-0.01222222897298758,0.0008362728954652968,5
A.D. 2024-Oct-06 06:00:00.0000,-2.177542347538161,-0.4677738155263104,0.1610774827028684,0.001036574917979092,-0.01222171113382435,0.0008360930243779004,5
A.D. 2024-Oct-06 07:00:00.0000,-2.177499106343681,-0.4682830426928283,0.161112316164507,0.001039002372749943,-0.012221192772037,0.0008359131304832207,5
A.D. 2024-Oct-06 08:00:00.0000,-2.177455764010794,-0.4687922482500528,0.1611471421300918,0.001041429561510637,-0.01222067388775472,0.0008357332137976321,5
A.D. 2024-Oct-06 09:00:00.0000,-2.177412320550585,-0.4693014321762214,0.161181960598674,0.001043856484143308,-0.0122201544811067,0.0008355532743375039,5
A.D. 2024-Oct-06 10:00:00.0000,-2.177368775974146,-0.4698105944495603,0.1612167715693041,0.001046283140530079,-0.01221963455222219,0.000835373312119208,5
A.D. 2024-Oct-06 11:00:00.0000,-2.177325130292574,-0.470319735048318,0.1612515750410345,0.00104870953055322,-0.01221911410123043,0.0008351933271591115,5
A.D. 2024-Oct-06 12:00:00.0000,-2.177281383516968,-0.4708288539507482,0.1612863710129184,0.001051135654095068,-0.01221859312826067,0.0008350133194735759,5
A.D. 2024-Oct-06 13:00:00.0000,-2.177237535658435,-0.4713379511350937,0.1613211594840087,0.001053561511037948,-0.01221807163344223,0.0008348332890789691,5
A.D. 2024-Oct-06 14:00:00.0000,-2.177193586728086,-0.4718470265796187,0.1613559404533597,0.001055987101264334,-0.0122175496169044,0.0008346532359916473,5
A.D. 2024-Oct-06 15:00:00.0000,-2.177149536737035,-0.4723560802625933,0.1613907139200265,0.001058412424656765,-0.01221702707877654,0.0008344731602279692,5
A.D. 2024-Oct-06 16:00:00.0000,-2.177105385696405,-0.4728651121622762,0.161425479883064,0.001060837481097769,-0.012216504019188,0.0008342930618042906,5
A.D. 2024-Oct-06 17:00:00.0000,-2.17706113361732,-0.4733741222569478,0.1614602383415288,0.001063262270470023,-0.01221598043826815,0.0008341129407369638,5
A.D. 2024-Oct-06 18:00:00.0000,-2.17701678051091,-0.4738831105248948,0.161494989294478,0.00106568679265627,-0.0122154563361464,0.0008339327970423393,5
A.D. 2024-Oct-06 19:00:00.0000,-2.176972326388312,-0.4743920769443914,0.1615297327409684,0.001068111047539239,-0.01221493171295218,0.0008337526307367676,5
A.D. 2024-Oct-06 20:00:00.0000,-2.176927771260663,-0.474901021493735,0.1615644686800586,0.00107053503500181,-0.01221440656881493,0.000833572441836595,5
A.D. 2024-Oct-06 21:00:00.0000,-2.17688311513911,-0.4754099441512278,0.161599197110808,0.001072958754926928,-0.01221388090386412,0.0008333922303581615,5
