datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-06 03:00:00.0000,1.52524438348469,-2.497877581392931,-0.3608670340757228,0.00830829876308442,0.004786917919202599,-0.001377875715306528,1
A.D. 2024-Oct-06 04:00:00.0000,1.525590547249875,-2.497678101486385,-0.360924441944809,0.008307561940400695,0.004788117575427058,-0.001377701996779126,1
A.D. 2024-Oct-06 05:00:00.0000,1.52593668031093,-2.497478571596617,-0.3609818425751146,0.008306824964718278,0.004789317113775554,-0.001377528253795235,1
A.D. 2024-Oct-06 06:00:00.0000,1.526282782661478,-2.49727899172854,-0.3610392359656193,0.00830608783605469,0.004790516534232932,-0.00137735448635856,1
A.D. 2024-Oct-06 07:00:00.0000,1.526628854295143,-2.497079361887069,-0.3610966221153047,0.008305350554427448,0.004791715836784043,-0.001377180694472809,1
A.D. 2024-Oct-06 08:00:00.0000,1.526974895205556,-2.496879682077112,-0.3611540010231528,0.008304613119854056,0.004792915021413761,-0.001377006878141686,1
A.D. 2024-Oct-06 09:00:00.0000,1.527320905386342,-2.496679952303588,-0.3612113726881439,0.008303875532352038,0.004794114088106938,-0.001376833037368895,1
A.D. 2024-Oct-06 10:00:00.0000,1.527666884831127,-2.496480172571409,-0.3612687371092605,0.008303137791938904,0.004795313036848436,-0.001376659172158143,1
A.D. 2024-Oct-06 11:00:00.0000,1.528012833533546,-2.49628034288549,-0.3613260942854842,0.008302399898632165,0.004796511867623131,-0.001376485282513133,1
A.D. 2024-Oct-06 12:00:00.0000,1.528358751487225,-2.496080463250745,-0.3613834442157973,0.008301661852449342,0.004797710580415887,-0.001376311368437571,1
A.D. 2024-Oct-06 13:00:00.0000,1.528704638685793,-2.495880533672094,-0.3614407868991814,0.00830092365340795,0.004798909175211568,-0.001376137429935163,1
A.D. 2024-Oct-06 14:00:00.0000,1.529050495122885,-2.49568055415445,-0.3614981223346196,0.00830018530152549,0.00480010765199506,-0.001375963467009611,1
A.D. 2024-Oct-06 15:00:00.0000,1.529396320792132,-2.495480524702733,-0.3615554505210932,0.008299446796819489,0.004801306010751232,-0.001375789479664623,1
A.D. 2024-Oct-06 16:00:00.0000,1.529742115687164,-2.495280445321861,-0.3616127714575853,0.008298708139307463,0.004802504251464958,-0.001375615467903902,1
A.D. 2024-Oct-06 17:00:00.0000,1.530087879801618,-2.495080316016751,-0.3616700851430794,0.00829796932900692,0.00480370237412113,-0.001375441431731153,1
A.D. 2024-Oct-06 18:00:00.0000,1.530433613129127,-2.494880136792323,-0.3617273915765576,0.008297230365935371,0.004804900378704624,-0.001375267371150079,1
A.D. 2024-Oct-06 19:00:00.0000,1.530779315663324,-2.4946799076535,-0.3617846907570028,0.008296491250110342,0.004806098265200317,-0.001375093286164388,1
A.D. 2024-Oct-06 20:00:00.0000,1.531124987397848,-2.494479628605197,-0.361841982683399,0.008295751981549337,0.004807296033593114,-0.001374919176777781,1
A.D. 2024-Oct-06 21:00:00.0000,1.531470628326333,-2.49427929965234,-0.3618992673547289,0.008295012560269875,0.004808493683867894,-0.001374745042993964,1
A.D. 2024-Oct-06 22:00:00.0000,1.531816238442416,-2.494078920799849,-0.3619565447699763,0.008294272986289474,0.004809691216009547,-0.001374570884816641,1
A.D. 2024-Oct-06 23:00:00.0000,1.532161817739736,-2.493878492052647,-0.3620138149281252,0.008293533259625641,0.004810888630002975,-0.001374396702249516,1
A.D. 2024-Oct-07 00:00:00.0000,1.532507366211932,-2.493678013415656,-0.3620710778281584,0.008292793380295895,0.004812085925833076,-0.001374222495296294,1
A.D. 2024-Oct-07 01:00:00.0000,1.53285288385264,-2.493477484893803,-0.3621283334690608,0.008292053348317754,0.004813283103484734,-0.001374048263960679,1
A.D. 2024-Oct-07 02:00:00.0000,1.533198370655505,-2.493276906492008,-0.3621855818498168,0.008291313163708725,0.00481448016294287,-0.001373874008246373,1
A.D. 2024-Oct-07 03:00:00.0000,1.533543826614164,-2.493076278215199,-0.3622428229694096,0.008290572826486325,0.00481567710419238,-0.001373699728157082,1
A.D. 2024-Oct-07 04:00:00.0000,1.533889251722259,-2.492875600068301,-0.3623000568268244,0.008289832336668074,0.004816873927218163,-0.00137352542369651,1
A.D. 2024-Oct-07 05:00:00.0000,1.534234645973434,-2.492674872056239,-0.3623572834210461,0.00828909169427148,0.004818070632005139,-0.001373351094868359,1
A.D. 2024-Oct-07 06:00:00.0000,1.53458000936133,-2.492474094183942,-0.3624145027510584,0.00828835089931406,0.004819267218538218,-0.001373176741676335,1
A.D. 2024-Oct-07 07:00:00.0000,1.53492534187959,-2.492273266456338,-0.3624717148158469,0.008287609951813336,0.004820463686802301,-0.00137300236412414,1
