datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Nov-05 23:00:00.0000,0.1138008037665734,-2.680910258663708,1.844020103617342,0.008595691206199478,-0.001184154866284586,7.668329381477353e-05,2
A.D. 2024-Nov-06 00:00:00.0000,0.1141589566718471,-2.680959578459723,1.844023284983636,0.008595648225798579,-0.001183195347664994,7.602229372507292e-05,2
A.D. 2024-Nov-06 01:00:00.0000,0.11451710778364,-2.681008858276451,1.84402643880894,0.008595605119310873,-0.001182235860510985,7.536132631004544e-05,2
A.D. 2024-Nov-06 02:00:00.0000,0.1148752570967027,-2.681058098115203,1.844029565094616,0.008595561886749613,-0.001181276404827019,7.470039157164204e-05,2
A.D. 2024-Nov-06 03:00:00.0000,0.1152334046057863,-2.68110729797729,1.844032663842025,0.008595518528128038,-0.001180316980617557,7.403948951181327e-05,2
A.D. 2024-Nov-06 04:00:00.0000,0.1155915503056307,-2.681156457864025,1.844035735052529,0.008595475043459387,-0.001179357587887087,7.337862013253025e-05,2
A.D. 2024-Nov-06 05:00:00.0000,0.1159496941909881,-2.681205577776717,1.84403877872749,0.0085954314327569,-0.001178398226640065,7.27177834357417e-05,2
A.D. 2024-Nov-06 06:00:00.0000,0.1163078362566114,-2.681254657716682,1.844041794868269,0.008595387696033805,-0.001177438896880944,7.205697942339525e-05,2
A.D. 2024-Nov-06 07:00:00.0000,0.1166659764972422,-2.681303697685229,1.844044783476229,0.008595343833303338,-0.00117647959861421,7.139620809745931e-05,2
A.D. 2024-Nov-06 08:00:00.0000,0.1170241149076342,-2.68135269768367,1.844047744552731,0.008595299844578729,-0.001175520331844312,7.073546945988001e-05,2
A.D. 2024-Nov-06 09:00:00.0000,0.1173822514825419,-2.68140165771332,1.844050678099138,0.008595255729873196,-0.001174561096575701,7.007476351260231e-05,2
A.D. 2024-Nov-06 10:00:00.0000,0.1177403862167087,-2.68145057777549,1.844053584116811,0.008595211489199969,-0.001173601892812856,6.941409025759209e-05,2
A.D. 2024-Nov-06 11:00:00.0000,0.11809851910489,-2.681499457871491,1.844056462607114,0.008595167122572266,-0.001172642720560222,6.875344969679259e-05,2
A.D. 2024-Nov-06 12:00:00.0000,0.1184566501418418,-2.681548298002641,1.844059313571407,0.0085951226300033,-0.001171683579822244,6.809284183214617e-05,2
A.D. 2024-Nov-06 13:00:00.0000,0.1188147793223092,-2.681597098170248,1.844062137011054,0.00859507801150629,-0.001170724470603401,6.743226666561601e-05,2
A.D. 2024-Nov-06 14:00:00.0000,0.1191729066410493,-2.681645858375629,1.844064932927417,0.008595033267094446,-0.001169765392908125,6.677172419914284e-05,2
